"","region_id","label","B911","B912","B914","B915","B923","B924","B926","B927","B935","B936","B938","B939","B947","B948","B950","B951","B959","B960","B962","B963","B971","B972","B974","B975","B983","B984","B986","B987","B995","B996","B998","B999","B1007","B1008","B1010","B1011","B1019","B1020","B1022","B1023","Total_Males_20_24","B911_ppt","B914_ppt","Total_Males_25_29","B923_ppt","B926_ppt","Total_Males_20_29","Males_20_29_Indig_ppt","Males_20_29_Non_Indig_ppt","Total_Females_20_24","B912_ppt","B915_ppt","Total_Females_25_29","B924_ppt","B927_ppt","Total_Females_20_29","Females_20_29_Indig_ppt","Females_20_29_Non_Indig_ppt","Total_Males_30_34","B935_ppt","B938_ppt","Total_Males_35_39","B947_ppt","B950_ppt","Total_Males_30_39","Males_30_39_Indig_ppt","Males_30_39_Non_Indig_ppt","Total_Females_30_34","B936_ppt","B939_ppt","Total_Females_35_39","B948_ppt","B951_ppt","Total_Females_30_39","Females_30_39_Indig_ppt","Females_30_39_Non_Indig_ppt","Total_Males_40_44","B959_ppt","B962_ppt","Total_Males_45_49","B971_ppt","B974_ppt","Total_Males_40_49","Males_40_49_Indig_ppt","Males_40_49_Non_Indig_ppt","Total_Females_40_44","B960_ppt","B963_ppt","Total_Females_45_49","B972_ppt","B975_ppt","Total_Females_40_49","Females_40_49_Indig_ppt","Females_40_49_Non_Indig_ppt","Total_Males_50_54","B983_ppt","B986_ppt","Total_Males_55_59","B995_ppt","B998_ppt","Total_Males_60_64","B1007_ppt","B1010_ppt","Total_Males_50_64","Males_50_64_Indig_ppt","Males_50_64_Non_Indig_ppt","Total_Females_50_54","B984_ppt","B987_ppt","Total_Females_55_59","B996_ppt","B999_ppt","Total_Females_60_64","B1008_ppt","B1011_ppt","Total_Females_50_64","Females_50_64_Indig_ppt","Females_50_64_Non_Indig_ppt","Total_Males_65_plus","Males_65_plus_Indig_ppt","Males_65_plus_Non_Indig_ppt","Total_Females_65_plus","Females_65_plus_Indig_ppt","Females_65_plus_Non_Indig_ppt"
"79","LGA14700","Lane Cove (A)",3,3,841,890,3,8,1092,1110,3,3,1166,1280,3,4,1233,1295,0,5,1116,1240,0,5,1054,1144,3,3,951,1016,0,4,762,966,0,0,814,820,3,0,1685,2332,844,0.355450236966825,99.6445497630332,1095,0.273972602739726,99.7260273972603,1939,0.309437854564208,99.6905621454358,893,0.335946248600224,99.6640537513998,1118,0.715563506261181,99.2844364937388,2011,0.546991546494281,99.4530084535057,1169,0.256629597946963,99.743370402053,1236,0.242718446601942,99.7572815533981,2405,0.249480249480249,99.7505197505198,1283,0.233826968043648,99.7661730319564,1299,0.307929176289453,99.6920708237105,2582,0.271107668474051,99.728892331526,1116,0,100,1054,0,100,2170,0,100,1245,0.401606425702811,99.5983935742972,1149,0.435161009573542,99.5648389904265,2394,0.417710944026733,99.5822890559733,954,0.314465408805031,99.685534591195,762,0,100,814,0,100,2530,0.118577075098814,99.8814229249012,1019,0.294406280667321,99.7055937193327,970,0.412371134020619,99.5876288659794,820,0,100,2809,0.249199003203987,99.750800996796,1688,0.177725118483412,99.8222748815166,2332,0,100
"80","LGA14750","Leeton (A)",14,23,248,235,20,14,220,237,14,23,212,250,13,25,305,307,20,16,311,317,14,12,363,340,10,14,351,373,4,9,312,267,13,5,258,268,6,11,684,815,262,5.34351145038168,94.6564885496183,240,8.33333333333333,91.6666666666667,502,6.77290836653386,93.2270916334661,258,8.91472868217054,91.0852713178295,251,5.57768924302789,94.4223107569721,509,7.26915520628684,92.7308447937132,226,6.19469026548673,93.8053097345133,318,4.08805031446541,95.9119496855346,544,4.96323529411765,95.0367647058824,273,8.42490842490843,91.5750915750916,332,7.53012048192771,92.4698795180723,605,7.93388429752066,92.0661157024793,331,6.04229607250755,93.9577039274924,377,3.71352785145889,96.2864721485411,708,4.80225988700565,95.1977401129943,333,4.8048048048048,95.1951951951952,352,3.40909090909091,96.5909090909091,685,4.08759124087591,95.9124087591241,361,2.77008310249307,97.2299168975069,316,1.26582278481013,98.7341772151899,271,4.7970479704797,95.2029520295203,948,2.84810126582278,97.1518987341772,387,3.61757105943152,96.3824289405685,276,3.26086956521739,96.7391304347826,273,1.83150183150183,98.1684981684982,936,2.99145299145299,97.008547008547,690,0.869565217391304,99.1304347826087,826,1.3317191283293,98.6682808716707
"81","LGA14800","Leichhardt (A)",22,30,1061,1326,19,31,1659,2167,16,21,2442,2943,13,21,2715,2972,18,18,2257,2367,10,25,1758,1941,11,20,1425,1544,12,13,1324,1570,6,12,1253,1390,13,19,2194,2764,1083,2.03139427516159,97.9686057248384,1678,1.13230035756853,98.8676996424315,2761,1.48496921405288,98.5150307859471,1356,2.21238938053097,97.787610619469,2198,1.41037306642402,98.589626933576,3554,1.71637591446258,98.2836240855374,2458,0.65093572009764,99.3490642799024,2728,0.476539589442815,99.5234604105572,5186,0.559197840339375,99.4408021596606,2964,0.708502024291498,99.2914979757085,2993,0.701637153357835,99.2983628466422,5957,0.705052878965923,99.2949471210341,2275,0.791208791208791,99.2087912087912,1768,0.565610859728507,99.4343891402715,4043,0.692555033391046,99.307444966609,2385,0.754716981132076,99.2452830188679,1966,1.27161749745677,98.7283825025432,4351,0.988278556653643,99.0117214433464,1436,0.766016713091922,99.2339832869081,1336,0.898203592814371,99.1017964071856,1259,0.476568705321684,99.5234312946783,4031,0.719424460431655,99.2805755395683,1564,1.27877237851662,98.7212276214834,1583,0.82122552116235,99.1787744788377,1402,0.855920114122682,99.1440798858773,4549,0.98922840184656,99.0107715981534,2207,0.589034888989579,99.4109651110104,2783,0.682716492993173,99.3172835070068
"82","LGA14850","Lismore (C)",69,78,1176,1167,54,57,935,990,57,67,956,1078,39,68,1120,1256,53,65,1274,1367,43,45,1415,1556,42,50,1573,1656,30,34,1558,1547,19,25,1303,1278,21,30,2677,3312,1245,5.54216867469879,94.4578313253012,989,5.46006066734075,94.5399393326592,2234,5.50581915846016,94.4941808415398,1245,6.26506024096386,93.7349397590361,1047,5.44412607449857,94.5558739255014,2292,5.89005235602094,94.1099476439791,1013,5.62685093780849,94.3731490621915,1159,3.36496980155306,96.6350301984469,2172,4.41988950276243,95.5801104972376,1145,5.85152838427948,94.1484716157205,1324,5.13595166163142,94.8640483383686,2469,5.4678007290401,94.5321992709599,1327,3.9939713639789,96.0060286360211,1458,2.94924554183813,97.0507544581619,2785,3.44703770197487,96.5529622980252,1432,4.5391061452514,95.4608938547486,1601,2.8107432854466,97.1892567145534,3033,3.62677217276624,96.3732278272338,1615,2.60061919504644,97.3993808049536,1588,1.88916876574307,98.1108312342569,1322,1.43721633888048,98.5627836611195,4525,2.01104972375691,97.9889502762431,1706,2.93083235638921,97.0691676436108,1581,2.1505376344086,97.8494623655914,1303,1.91864927091328,98.0813507290867,4590,2.37472766884532,97.6252723311547,2698,0.778354336545589,99.2216456634544,3342,0.897666068222621,99.1023339317774
"83","LGA14870","Lithgow (C)",41,35,508,463,34,22,473,433,29,18,442,451,34,31,576,551,27,19,593,559,21,22,671,678,22,17,765,696,16,19,649,647,12,12,729,649,26,19,1600,1770,549,7.46812386156649,92.5318761384335,507,6.70611439842209,93.2938856015779,1056,7.10227272727273,92.8977272727273,498,7.0281124497992,92.9718875502008,455,4.83516483516484,95.1648351648352,953,5.98111227701994,94.0188877229801,471,6.15711252653928,93.8428874734607,610,5.57377049180328,94.4262295081967,1081,5.82793709528215,94.1720629047179,469,3.83795309168444,96.1620469083156,582,5.32646048109966,94.6735395189003,1051,4.66222645099905,95.3377735490009,620,4.35483870967742,95.6451612903226,692,3.03468208092486,96.9653179190751,1312,3.65853658536585,96.3414634146341,578,3.28719723183391,96.7128027681661,700,3.14285714285714,96.8571428571428,1278,3.20813771517997,96.79186228482,787,2.79542566709022,97.2045743329098,665,2.40601503759399,97.593984962406,741,1.61943319838057,98.3805668016194,2193,2.27998176014592,97.7200182398541,713,2.38429172510519,97.6157082748948,666,2.85285285285285,97.1471471471472,661,1.81543116490166,98.1845688350983,2040,2.35294117647059,97.6470588235294,1626,1.5990159901599,98.4009840098401,1789,1.06204583566238,98.9379541643376
"84","LGA14900","Liverpool (C)",90,99,5817,5752,80,99,5926,6263,58,83,5875,6362,67,97,6157,6694,57,80,6099,6420,78,85,6281,6031,50,77,5342,5459,42,50,4278,4376,38,38,3618,3557,44,68,7021,8162,5907,1.52361604875571,98.4763839512443,6006,1.33200133200133,98.6679986679987,11913,1.42701250734492,98.5729874926551,5851,1.69201845838318,98.3079815416168,6362,1.55611442942471,98.4438855705753,12213,1.62122328666175,98.3787767133382,5933,0.977583010281476,99.0224169897185,6224,1.07647814910026,98.9235218508997,12157,1.02821419758164,98.9717858024184,6445,1.2878200155159,98.7121799844841,6791,1.42836106611692,98.5716389338831,13236,1.3599274705349,98.6400725294651,6156,0.925925925925926,99.0740740740741,6359,1.22660795722598,98.773392042774,12515,1.078705553336,98.921294446664,6500,1.23076923076923,98.7692307692308,6116,1.38979725310661,98.6102027468934,12616,1.30786303107166,98.6921369689284,5392,0.927299703264095,99.0727002967359,4320,0.972222222222222,99.0277777777778,3656,1.03938730853392,98.9606126914661,13368,0.97247157390784,99.0275284260922,5536,1.39089595375723,98.6091040462428,4426,1.12968820605513,98.8703117939449,3595,1.05702364394993,98.9429763560501,13557,1.21708342553662,98.7829165744634,7065,0.62278839348903,99.377211606511,8230,0.826245443499393,99.1737545565006
"85","LGA14920","Liverpool Plains (A)",31,27,137,125,21,16,133,162,18,21,144,159,23,24,160,181,27,30,203,202,25,21,229,203,25,25,231,250,15,18,274,226,14,15,250,236,25,40,682,718,168,18.452380952381,81.5476190476191,154,13.6363636363636,86.3636363636364,322,16.1490683229814,83.8509316770186,152,17.7631578947368,82.2368421052632,178,8.98876404494382,91.0112359550562,330,13.030303030303,86.969696969697,162,11.1111111111111,88.8888888888889,183,12.568306010929,87.431693989071,345,11.8840579710145,88.1159420289855,180,11.6666666666667,88.3333333333333,205,11.7073170731707,88.2926829268293,385,11.6883116883117,88.3116883116883,230,11.7391304347826,88.2608695652174,254,9.84251968503937,90.1574803149606,484,10.7438016528926,89.2561983471074,232,12.9310344827586,87.0689655172414,224,9.375,90.625,456,11.1842105263158,88.8157894736842,256,9.765625,90.234375,289,5.19031141868512,94.8096885813149,264,5.3030303030303,94.6969696969697,809,6.67490729295426,93.3250927070457,275,9.09090909090909,90.9090909090909,244,7.37704918032787,92.6229508196721,251,5.97609561752988,94.0239043824701,770,7.53246753246753,92.4675324675325,707,3.53606789250354,96.4639321074965,758,5.27704485488127,94.7229551451187
"86","LGA14950","Lockhart (A)",0,0,41,43,4,0,42,47,3,0,62,59,3,0,79,94,6,3,87,87,0,5,117,99,0,3,104,104,6,5,109,95,3,0,112,91,3,0,286,298,41,0,100,46,8.69565217391304,91.304347826087,87,4.59770114942529,95.4022988505747,43,0,100,47,0,100,90,0,100,65,4.61538461538462,95.3846153846154,82,3.65853658536585,96.3414634146341,147,4.08163265306122,95.9183673469388,59,0,100,94,0,100,153,0,100,93,6.45161290322581,93.5483870967742,117,0,100,210,2.85714285714286,97.1428571428572,90,3.33333333333333,96.6666666666667,104,4.80769230769231,95.1923076923077,194,4.12371134020619,95.8762886597938,104,0,100,115,5.21739130434783,94.7826086956522,115,2.60869565217391,97.3913043478261,334,2.69461077844311,97.3053892215569,107,2.80373831775701,97.196261682243,100,5,95,91,0,100,298,2.68456375838926,97.3154362416107,289,1.03806228373702,98.961937716263,298,0,100
"87","LGA15050","Maitland (C)",96,96,1942,1893,71,84,1942,2030,70,51,2021,2105,64,72,2116,2330,49,92,2158,2328,47,58,2078,2226,37,57,2103,2178,32,32,1893,1951,23,39,1670,1806,33,47,3598,4521,2038,4.71050049067713,95.2894995093229,2013,3.5270740188773,96.4729259811227,4051,4.12243890397433,95.8775610960257,1989,4.82654600301659,95.1734539969834,2114,3.97350993377483,96.0264900662252,4103,4.3870338776505,95.6129661223495,2091,3.34768053562889,96.6523194643711,2180,2.93577981651376,97.0642201834862,4271,3.13743853898384,96.8625614610162,2156,2.36549165120594,97.6345083487941,2402,2.99750208159867,97.0024979184013,4558,2.69855199648969,97.3014480035103,2207,2.22020842772995,97.77979157227,2125,2.21176470588235,97.7882352941176,4332,2.21606648199446,97.7839335180055,2420,3.80165289256198,96.198347107438,2284,2.53940455341506,97.4605954465849,4704,3.18877551020408,96.8112244897959,2140,1.72897196261682,98.2710280373832,1925,1.66233766233766,98.3376623376623,1693,1.35853514471353,98.6414648552865,5758,1.59777700590483,98.4022229940952,2235,2.5503355704698,97.4496644295302,1983,1.6137165910237,98.3862834089763,1845,2.11382113821138,97.8861788617886,6063,2.11116608939469,97.8888339106053,3631,0.908840539796199,99.0911594602038,4568,1.02889667250438,98.9711033274956
"88","LGA15150","Manly (A)",10,4,898,952,4,4,1239,1430,5,0,1683,1746,4,3,1744,1831,3,4,1496,1573,3,0,1349,1420,5,3,1154,1195,3,3,905,968,3,4,871,947,10,9,2237,2746,908,1.10132158590308,98.8986784140969,1243,0.321802091713596,99.6781979082864,2151,0.650860065086007,99.349139934914,956,0.418410041841004,99.581589958159,1434,0.278940027894003,99.721059972106,2390,0.334728033472803,99.6652719665272,1688,0.296208530805687,99.7037914691943,1748,0.22883295194508,99.7711670480549,3436,0.261932479627474,99.7380675203725,1746,0,100,1834,0.163576881134133,99.8364231188659,3580,0.0837988826815642,99.9162011173184,1499,0.200133422281521,99.7998665777185,1352,0.22189349112426,99.7781065088757,2851,0.210452472816556,99.7895475271834,1577,0.253646163601775,99.7463538363982,1420,0,100,2997,0.133466800133467,99.8665331998665,1159,0.431406384814495,99.5685936151855,908,0.330396475770925,99.6696035242291,874,0.34324942791762,99.6567505720824,2941,0.374022441346481,99.6259775586535,1198,0.250417362270451,99.7495826377295,971,0.308959835221421,99.6910401647786,951,0.420609884332282,99.5793901156677,3120,0.32051282051282,99.6794871794872,2247,0.445037828215398,99.5549621717846,2755,0.326678765880218,99.6733212341198
"89","LGA15200","Marrickville (A)",42,66,2402,2755,49,61,3498,3833,28,37,3715,4030,35,47,3626,3758,43,52,3114,3151,29,48,2673,2511,29,35,2163,2131,25,37,1701,1849,15,19,1489,1449,26,16,3465,3944,2444,1.71849427168576,98.2815057283142,3547,1.38144911192557,98.6185508880744,5991,1.51894508429311,98.4810549157069,2821,2.33959588798299,97.660404112017,3894,1.56651258346174,98.4334874165383,6715,1.89128816083395,98.108711839166,3743,0.748063051028587,99.2519369489714,3661,0.956022944550669,99.0439770554493,7404,0.850891410048622,99.1491085899514,4067,0.90976149495943,99.0902385050406,3805,1.23521681997372,98.7647831800263,7872,1.06707317073171,98.9329268292683,3157,1.36205258156478,98.6379474184352,2702,1.07327905255366,98.9267209474463,5859,1.22887864823349,98.7711213517665,3203,1.62347798938495,98.376522010615,2559,1.8757327080891,98.1242672919109,5762,1.73550850399167,98.2644914960083,2192,1.32299270072993,98.6770072992701,1726,1.44843568945539,98.5515643105446,1504,0.997340425531915,99.0026595744681,5422,1.27259313906308,98.7274068609369,2166,1.61588180978763,98.3841181902124,1886,1.96182396606575,98.0381760339342,1468,1.29427792915531,98.7057220708447,5520,1.64855072463768,98.3514492753623,3491,0.744772271555428,99.2552277284446,3960,0.404040404040404,99.5959595959596
"90","LGA15270","Mid-Western Regional (A)",42,23,483,453,23,27,490,477,21,19,482,529,19,25,576,664,32,23,703,735,26,26,727,730,29,19,723,704,19,14,638,656,12,13,746,714,16,18,1806,1961,525,8,92,513,4.48343079922027,95.5165692007797,1038,6.26204238921002,93.73795761079,476,4.83193277310924,95.1680672268908,504,5.35714285714286,94.6428571428571,980,5.10204081632653,94.8979591836735,503,4.17495029821074,95.8250497017893,595,3.19327731092437,96.8067226890756,1098,3.64298724954463,96.3570127504554,548,3.46715328467153,96.5328467153285,689,3.62844702467344,96.3715529753266,1237,3.55699272433306,96.4430072756669,735,4.35374149659864,95.6462585034014,753,3.45285524568393,96.5471447543161,1488,3.89784946236559,96.1021505376344,758,3.03430079155673,96.9656992084433,756,3.43915343915344,96.5608465608466,1514,3.23645970937913,96.7635402906209,752,3.8563829787234,96.1436170212766,657,2.89193302891933,97.1080669710807,758,1.58311345646438,98.4168865435356,2167,2.76880479926165,97.2311952007384,723,2.62793914246196,97.372060857538,670,2.08955223880597,97.910447761194,727,1.78817056396149,98.2118294360385,2120,2.16981132075472,97.8301886792453,1822,0.878155872667398,99.1218441273326,1979,0.909550277918141,99.0904497220819
"91","LGA15300","Moree Plains (A)",90,95,296,279,72,103,279,306,60,104,319,323,90,91,331,344,88,85,380,327,72,107,348,319,60,75,383,343,44,42,351,284,32,48,312,297,74,83,685,676,386,23.3160621761658,76.6839378238342,351,20.5128205128205,79.4871794871795,737,21.9810040705563,78.0189959294437,374,25.4010695187166,74.5989304812834,409,25.1833740831296,74.8166259168704,783,25.2873563218391,74.7126436781609,379,15.8311345646438,84.1688654353562,421,21.3776722090261,78.6223277909739,800,18.75,81.25,427,24.3559718969555,75.6440281030445,435,20.9195402298851,79.0804597701149,862,22.6218097447796,77.3781902552204,468,18.8034188034188,81.1965811965812,420,17.1428571428571,82.8571428571429,888,18.018018018018,81.981981981982,412,20.631067961165,79.368932038835,426,25.1173708920188,74.8826291079812,838,22.9116945107399,77.0883054892602,443,13.5440180586907,86.4559819413093,395,11.1392405063291,88.8607594936709,344,9.30232558139535,90.6976744186046,1182,11.5059221658206,88.4940778341794,418,17.9425837320574,82.0574162679426,326,12.8834355828221,87.1165644171779,345,13.9130434782609,86.0869565217391,1089,15.1515151515152,84.8484848484848,759,9.74967061923584,90.2503293807642,759,10.935441370224,89.064558629776
"92","LGA15350","Mosman (A)",5,0,589,657,0,0,700,783,4,0,781,890,0,3,931,1055,4,0,888,1126,3,5,872,1102,0,0,865,925,0,0,699,820,0,0,682,885,0,3,1793,2470,594,0.841750841750842,99.1582491582492,700,0,100,1294,0.386398763523957,99.613601236476,657,0,100,783,0,100,1440,0,100,785,0.509554140127389,99.4904458598726,931,0,100,1716,0.233100233100233,99.7668997668998,890,0,100,1058,0.283553875236295,99.7164461247637,1948,0.154004106776181,99.8459958932238,892,0.448430493273543,99.5515695067265,875,0.342857142857143,99.6571428571429,1767,0.396151669496321,99.6038483305037,1126,0,100,1107,0.4516711833785,99.5483288166215,2233,0.223914017017465,99.7760859829825,865,0,100,699,0,100,682,0,100,2246,0,100,925,0,100,820,0,100,885,0,100,2630,0,100,1793,0,100,2473,0.121310149615851,99.8786898503841
"93","LGA15500","Murray (A)",9,8,140,123,10,10,120,127,6,3,130,157,7,9,184,172,6,10,195,223,8,6,186,199,10,5,232,220,3,6,228,224,3,9,259,283,11,3,805,807,149,6.04026845637584,93.9597315436242,130,7.69230769230769,92.3076923076923,279,6.81003584229391,93.1899641577061,131,6.10687022900763,93.8931297709924,137,7.2992700729927,92.7007299270073,268,6.71641791044776,93.2835820895522,136,4.41176470588235,95.5882352941177,191,3.66492146596859,96.3350785340314,327,3.97553516819572,96.0244648318043,160,1.875,98.125,181,4.97237569060773,95.0276243093923,341,3.51906158357771,96.4809384164223,201,2.98507462686567,97.0149253731343,194,4.12371134020619,95.8762886597938,395,3.54430379746835,96.4556962025317,233,4.29184549356223,95.7081545064378,205,2.92682926829268,97.0731707317073,438,3.65296803652968,96.3470319634703,242,4.13223140495868,95.8677685950413,231,1.2987012987013,98.7012987012987,262,1.14503816793893,98.8549618320611,735,2.17687074829932,97.8231292517007,225,2.22222222222222,97.7777777777778,230,2.60869565217391,97.3913043478261,292,3.08219178082192,96.9178082191781,747,2.67737617135207,97.3226238286479,816,1.34803921568627,98.6519607843137,810,0.37037037037037,99.6296296296296
"94","LGA15550","Murrumbidgee (A)",9,5,59,54,6,7,55,45,7,11,52,48,8,7,60,67,3,11,57,64,11,8,76,70,4,9,76,63,3,5,64,60,5,0,63,54,7,9,149,143,68,13.2352941176471,86.7647058823529,61,9.83606557377049,90.1639344262295,129,11.6279069767442,88.3720930232558,59,8.47457627118644,91.5254237288136,52,13.4615384615385,86.5384615384615,111,10.8108108108108,89.1891891891892,59,11.864406779661,88.135593220339,68,11.7647058823529,88.2352941176471,127,11.8110236220472,88.1889763779528,59,18.6440677966102,81.3559322033898,74,9.45945945945946,90.5405405405405,133,13.5338345864662,86.4661654135338,60,5,95,87,12.6436781609195,87.3563218390805,147,9.52380952380952,90.4761904761905,75,14.6666666666667,85.3333333333333,78,10.2564102564103,89.7435897435898,153,12.4183006535948,87.5816993464052,80,5,95,67,4.47761194029851,95.5223880597015,68,7.35294117647059,92.6470588235294,215,5.58139534883721,94.4186046511628,72,12.5,87.5,65,7.69230769230769,92.3076923076923,54,0,100,191,7.32984293193717,92.6701570680628,156,4.48717948717949,95.5128205128205,152,5.92105263157895,94.0789473684211
"95","LGA15650","Muswellbrook (A)",41,31,466,467,35,37,549,452,32,25,518,493,22,23,538,457,25,27,533,468,28,25,579,464,14,20,483,460,9,8,460,379,7,4,358,356,12,8,728,833,507,8.08678500986193,91.9132149901381,584,5.99315068493151,94.0068493150685,1091,6.96608615948671,93.0339138405133,498,6.22489959839357,93.7751004016064,489,7.56646216768916,92.4335378323108,987,6.88956433637285,93.1104356636272,550,5.81818181818182,94.1818181818182,560,3.92857142857143,96.0714285714286,1110,4.86486486486486,95.1351351351351,518,4.82625482625483,95.1737451737452,480,4.79166666666667,95.2083333333333,998,4.80961923847695,95.190380761523,558,4.48028673835125,95.5197132616487,607,4.61285008237232,95.3871499176277,1165,4.54935622317597,95.450643776824,495,5.45454545454545,94.5454545454545,489,5.11247443762781,94.8875255623722,984,5.28455284552845,94.7154471544715,497,2.8169014084507,97.1830985915493,469,1.91897654584222,98.0810234541578,365,1.91780821917808,98.0821917808219,1331,2.25394440270473,97.7460555972953,480,4.16666666666667,95.8333333333333,387,2.0671834625323,97.9328165374677,360,1.11111111111111,98.8888888888889,1227,2.6079869600652,97.3920130399348,740,1.62162162162162,98.3783783783784,841,0.951248513674197,99.0487514863258
"96","LGA15700","Nambucca (A)",42,38,277,266,37,44,260,285,23,35,268,290,43,42,351,436,32,38,382,472,27,42,538,590,27,37,666,774,23,31,715,686,21,19,719,735,38,35,2043,2245,319,13.166144200627,86.833855799373,297,12.4579124579125,87.5420875420875,616,12.8246753246753,87.1753246753247,304,12.5,87.5,329,13.3738601823708,86.6261398176292,633,12.9541864139021,87.0458135860979,291,7.90378006872852,92.0962199312715,394,10.9137055837563,89.0862944162436,685,9.63503649635037,90.3649635036496,325,10.7692307692308,89.2307692307692,478,8.78661087866109,91.2133891213389,803,9.58904109589041,90.4109589041096,414,7.72946859903382,92.2705314009662,565,4.7787610619469,95.2212389380531,979,6.02655771195097,93.973442288049,510,7.45098039215686,92.5490196078431,632,6.64556962025316,93.3544303797468,1142,7.00525394045534,92.9947460595447,693,3.8961038961039,96.1038961038961,738,3.11653116531165,96.8834688346883,740,2.83783783783784,97.1621621621622,2171,3.27038231229848,96.7296176877015,811,4.56226880394575,95.4377311960543,717,4.32357043235704,95.676429567643,754,2.51989389920424,97.4801061007958,2282,3.81244522348817,96.1875547765118,2081,1.82604517059106,98.1739548294089,2280,1.53508771929825,98.4649122807018
"97","LGA15750","Narrabri (A)",57,69,268,245,45,50,260,284,34,39,339,316,34,35,325,373,27,46,389,334,20,42,408,406,36,45,419,407,22,25,389,355,16,13,371,341,28,34,891,975,325,17.5384615384615,82.4615384615385,305,14.7540983606557,85.2459016393443,630,16.1904761904762,83.8095238095238,314,21.9745222929936,78.0254777070064,334,14.9700598802395,85.0299401197605,648,18.3641975308642,81.6358024691358,373,9.11528150134048,90.8847184986595,359,9.47075208913649,90.5292479108635,732,9.2896174863388,90.7103825136612,355,10.9859154929577,89.0140845070423,408,8.57843137254902,91.421568627451,763,9.69855832241153,90.3014416775885,416,6.49038461538462,93.5096153846154,428,4.67289719626168,95.3271028037383,844,5.56872037914692,94.4312796208531,380,12.1052631578947,87.8947368421053,448,9.375,90.625,828,10.6280193236715,89.3719806763285,455,7.91208791208791,92.0879120879121,411,5.35279805352798,94.647201946472,387,4.1343669250646,95.8656330749354,1253,5.90582601755786,94.0941739824421,452,9.95575221238938,90.0442477876106,380,6.57894736842105,93.4210526315789,354,3.67231638418079,96.3276836158192,1186,6.99831365935919,93.0016863406408,919,3.04678998911861,96.9532100108814,1009,3.36967294350842,96.6303270564916
"98","LGA15800","Narrandera (A)",13,14,104,86,14,22,90,125,12,17,125,123,10,16,132,143,18,13,146,145,16,23,145,180,22,11,206,197,19,9,183,153,11,4,201,173,13,14,499,562,117,11.1111111111111,88.8888888888889,104,13.4615384615385,86.5384615384615,221,12.2171945701357,87.7828054298643,100,14,86,147,14.9659863945578,85.0340136054422,247,14.5748987854251,85.4251012145749,137,8.75912408759124,91.2408759124088,142,7.04225352112676,92.9577464788732,279,7.88530465949821,92.1146953405018,140,12.1428571428571,87.8571428571429,159,10.062893081761,89.937106918239,299,11.0367892976589,88.9632107023411,164,10.9756097560976,89.0243902439024,161,9.93788819875776,90.0621118012422,325,10.4615384615385,89.5384615384615,158,8.22784810126582,91.7721518987342,203,11.3300492610837,88.6699507389163,361,9.97229916897507,90.0277008310249,228,9.64912280701754,90.3508771929825,202,9.40594059405941,90.5940594059406,212,5.18867924528302,94.811320754717,642,8.09968847352025,91.9003115264798,208,5.28846153846154,94.7115384615385,162,5.55555555555556,94.4444444444444,177,2.25988700564972,97.7401129943503,547,4.38756855575868,95.6124314442413,512,2.5390625,97.4609375,576,2.43055555555556,97.5694444444444
"99","LGA15850","Narromine (A)",27,56,116,92,32,37,113,121,21,37,112,134,23,41,152,159,31,43,155,157,21,38,170,167,31,26,202,188,26,30,181,180,24,19,206,176,23,28,488,521,143,18.8811188811189,81.1188811188811,145,22.0689655172414,77.9310344827586,288,20.4861111111111,79.5138888888889,148,37.8378378378378,62.1621621621622,158,23.4177215189873,76.5822784810127,306,30.3921568627451,69.6078431372549,133,15.7894736842105,84.2105263157895,175,13.1428571428571,86.8571428571429,308,14.2857142857143,85.7142857142857,171,21.6374269005848,78.3625730994152,200,20.5,79.5,371,21.0242587601078,78.9757412398922,186,16.6666666666667,83.3333333333333,191,10.9947643979058,89.0052356020942,377,13.7931034482759,86.2068965517241,200,21.5,78.5,205,18.5365853658537,81.4634146341463,405,20,80,233,13.3047210300429,86.6952789699571,207,12.56038647343,87.43961352657,230,10.4347826086957,89.5652173913044,670,12.089552238806,87.910447761194,214,12.1495327102804,87.8504672897196,210,14.2857142857143,85.7142857142857,195,9.74358974358974,90.2564102564103,619,12.1163166397415,87.8836833602585,511,4.50097847358121,95.4990215264188,549,5.10018214936248,94.8998178506375
